OMP_SCHEDULE,Chunksize,Time_Loop1,Time_Loop2
DYNAMIC,1,1.787524,1.928014
DYNAMIC,2,1.749996,1.902480
DYNAMIC,4,1.755104,1.903286
DYNAMIC,8,1.764484,1.888534
DYNAMIC,16,1.813522,1.910207
